1^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^5:00 PM^7:00 PM^$5 5A5 Food Specials (truffle fries, glazed chicken wings, furikake tempura shrimp, etc.) and $7 drink specials and featured cocktails^^
2^Happy Hour^1^^^^^1^0^1^1^1^1^1^0^^^^5:00 PM^6:30 PM^Purchase two drinks and receive a complimentary appetizer from our Happy Hour selections!^^
3^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^4:00 PM^6:00 PM^All draft beers $3, Sangria Red/White $3.50, and Selection of Spanish wine by the glass $6^^
4^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^3:00 PM^6:00 PM^Enjoy specialty cocktails for $8^^
4^Happy Hour^1^^^^^1^0^0^0^0^0^0^1^^^^4:30 PM^6:30 PM^Enjoy specialty cocktails for $8^^
5^Happy Hour^1^^^^^1^0^0^1^1^1^0^0^^^^5:00 PM^8:00 PM^Stella, Pacifico, Anchor Steam, Amstel Light, and Ranger IPA are $5; J LaSalle Cache or Brut Premiere Cru $13/gl^^
6^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^4:00 PM^6:00 PM^$1 per ounce wine on tap^^
7^Happy Hour^1^^^^^1^1^1^1^1^1^1^1^^^^4:00 PM^7:00 PM^Derby Cocktail and Shot and Beer Combos for $6^^
8^Happy Hour^1^^^^^1^1^1^1^1^1^1^1^^^^4:30 PM^6:30 PM^Sample our new seasonal cocktails and bar bites from our local farmer's market^^
9^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^4:00 PM^6:00 PM^Bar Bites are $1-3 and Libations are $5/6^^
10^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^3:00 PM^6:00 PM^Food Specials (Local Oysters $1.50, Premium Oysters $2/2.50, etc.)^^
11^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^5:00 PM^7:00 PM^$6 Cocktails and $6 Pintxos^^
12^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^4:00 PM^6:00 PM^"""2 For $20"" Enjoy this duo of Michael Mina's signature tuna tartare paired alongside a handcrafted cocktail or a glass of sparkling wine"^^
13^Happy Hour^1^^^^^1^1^1^1^1^1^0^0^^^^3:00 PM^8:00 PM^Enjoy selected beers, classic cocktails, and signature cocktails^^
